RelError,σ
0.005906115318053369,  0.01
-9.69982705961585e-6,  0.001
-0.003173561645411035, 0.005
-0.0016324264445133356,  0.01
-0.00022308544375210427,  0.001
-0.0006268006186899207, 0.005
-0.0016324677500145748,  0.01
0.0006187586504871509,  0.001
-0.003720882937045798, 0.005
-0.005019893984993214,  0.01
0.00029290367327063636,  0.001
0.0001855489311544047, 0.005
0.002576830937038575,  0.01
-9.96268423862948e-5,  0.001
0.00028930414780455754, 0.005
-0.004105993855515267,  0.01
0.0002326909102932602,  0.001
0.0015088338802026163, 0.005
-0.001856799847048729,  0.01
0.0010239437639182453,  0.001
0.0026752654800560453, 0.005
0.0031199236267852584,  0.01
0.0003149411384579188,  0.001
0.0002788841891871574, 0.005
-0.004882681731591144,  0.01
2.3807961794071114e-5,  0.001
0.0008564176889553526, 0.005
0.0002787651835245985,  0.01
0.0002597322642488805,  0.001
-0.0001927783059101034, 0.005
-0.0008985929661002015,  0.01
1.5770765247040092e-5,  0.001
0.0003217341883348031, 0.005
0.002123552126255609,  0.01
-0.00014111026368522587,  0.001
-0.0012048489481928581, 0.005
-0.001062624717900594,  0.01
-0.00017773991200567576,  0.001
0.002091325439211721, 0.005
0.001681353183054524,  0.01
0.000139660177034173,  0.001
-0.0023230110292512423, 0.005
0.002006251926639288,  0.01
-0.00025883679116680907,  0.001
-0.0007486012758758628, 0.005
0.000858293542753108,  0.01
0.0002903948837346168,  0.001
0.0002988169242640843, 0.005
-0.00512339206708013,  0.01
-0.0002626014390058223,  0.001
0.00151642753147563, 0.005
0.0019232032807792768,  0.01
0.0007333773148533066,  0.001
0.001576245069920052, 0.005
-0.005143732991054266,  0.01
-9.407579312798506e-5,  0.001
-0.0015455386613667675, 0.005
0.002973643213463454,  0.01
-0.00025094444747233107,  0.001
0.002613627060771178, 0.005
-0.001911464958252946,  0.01
3.105539111927762e-5,  0.001
-0.0005002464776967268, 0.005
-0.002416134827923313,  0.01
-0.0003513132625874079,  0.001
-0.0021488809389761413, 0.005
0.002642515892230521,  0.01
-0.0003134994030679089,  0.001
0.0017952508656129572, 0.005
-0.0005660550706602371,  0.01
-0.0008134945824658222,  0.001
-0.0034329036172963904, 0.005
0.005023095201531611,  0.01
3.91233531936352e-5,  0.001
0.0005924793554356908, 0.005
-0.0003646472675238131,  0.01
-0.00025408313991744666,  0.001
-0.0008017352213411487, 0.005
-0.002459829933979827,  0.01
-7.717984991616067e-5,  0.001
-0.0022035361936315443, 0.005
0.006495475430819159,  0.01
0.0001556462639309745,  0.001
0.000810567114203754, 0.005
-0.0023475908443019817,  0.01
0.0003963848711774862,  0.001
-0.0011564633436861003, 0.005
0.0016659263261205844,  0.01
3.9462406431898834e-5,  0.001
-0.0022137766751086133, 0.005
-0.0027632651847071935,  0.01
0.0005484720032991676,  0.001
0.0016895076767307483, 0.005
-0.0041460319464777405,  0.01
4.4804873485382975e-5,  0.001
0.0026356764972091844, 0.005
-0.001482867964252098,  0.01
0.00026310693292277206,  0.001
-0.001421478254927774, 0.005
-0.0023910019488088065,  0.01
0.00043600020853263433,  0.001
-0.0024500849044438665, 0.005
0.002481366923167655,  0.01
-0.0001267571530536167,  0.001
-0.001002815836615332, 0.005
-0.0020806391993593624,  0.01
0.0005673069981279897,  0.001
-0.0013512930522611274, 0.005
0.0023141785907573385,  0.01
8.20268714987555e-5,  0.001
0.00043829697208844996, 0.005
-0.0039039083161492073,  0.01
-3.71300628682418e-7,  0.001
0.0009239944452583824, 0.005
-0.005323242521285112,  0.01
7.841871589361473e-5,  0.001
-0.0006453505345444752, 0.005
-0.0003152078840294832,  0.01
-5.3340753706985896e-5,  0.001
0.002752582664209232, 0.005
-0.0033795081474070426,  0.01
7.520060052343782e-6,  0.001
0.0019990670126986275, 0.005
0.006534292565445804,  0.01
-0.0008302591686489162,  0.001
-0.000807316614733723, 0.005
-0.001984695807549745,  0.01
-5.381518683388277e-5,  0.001
-0.0018353174839707477, 0.005
0.004572887247089462,  0.01
-0.0003925486717733582,  0.001
-0.00021272275288105753, 0.005
0.000588570851541552,  0.01
-0.0002909887923610347,  0.001
0.0008303653428473212, 0.005
0.002818525199248117,  0.01
0.0001721756683912688,  0.001
0.0015789184160427917, 0.005
-0.00869886068474721,  0.01
-0.0005990578022314418,  0.001
-0.0017727713467106045, 0.005
0.0037295578115342206,  0.01
-7.074552331692522e-5,  0.001
0.0025027794521117735, 0.005
-0.0033767548617400366,  0.01
-0.00018196510589543754,  0.001
0.0004956608793895105, 0.005
0.005999049126731998,  0.01
-0.0006479515487406496,  0.001
0.0007766028570847048, 0.005
0.0025278565205804388,  0.01
0.00046863106312282024,  0.001
0.000773137659422639, 0.005
-0.0006266137002843051,  0.01
-0.0001251675009377329,  0.001
-0.00040293682025800497, 0.005
0.001013768943216599,  0.01
0.00028463029957249346,  0.001
-0.0005493099706657344, 0.005
0.0011756590222117547,  0.01
0.0005651191103928717,  0.001
7.746621727749211e-6, 0.005
-0.000661412127360538,  0.01
-3.238597374071641e-5,  0.001
0.0002907503124345161, 0.005
-0.00029057486579286566,  0.01
-0.0006347906826724506,  0.001
-5.348712544073695e-5, 0.005
-0.0020866514452375423,  0.01
1.8628854259676966e-5,  0.001
0.002339938350905148, 0.005
0.0007136856930642099,  0.01
-0.0004162342341306902,  0.001
-0.0022983523314825654, 0.005
0.001043539417260429,  0.01
9.17715208624114e-5,  0.001
-0.0023335045362359126, 0.005
0.0034871772699464868,  0.01
-0.0006161669373398159,  0.001
-0.00036797318084834016, 0.005
-0.006284406527078823,  0.01
-0.0003175296743499414,  0.001
-0.00020518099860212442, 0.005
0.0032260319121874366,  0.01
-0.00021026145184257561,  0.001
-0.0018629151234461619, 0.005
-0.0036536831169285584,  0.01
-5.9439901221297335e-5,  0.001
0.0006825296909927734, 0.005
-0.008858591935249974,  0.01
0.00031596298683252426,  0.001
0.00043483182719188335, 0.005
-0.001406934925252369,  0.01
0.00021788249946827655,  0.001
0.0008478419350491883, 0.005
-9.99839645191161e-5,  0.01
-0.0001690440413534931,  0.001
0.0014939198146024916, 0.005
0.002181206305840856,  0.01
-0.0006701995046943868,  0.001
-0.0025800750274825313, 0.005
0.00023809601673349754,  0.01
-0.00022411895306804857,  0.001
-0.0008278729879512434, 0.005
0.005063876860751311,  0.01
-0.00015159247574448532,  0.001
0.002550653080609661, 0.005
0.0027580866439224526,  0.01
-6.803492942012493e-5,  0.001
0.0004791043508283853, 0.005
-0.0026425220673565227,  0.01
3.119677188222806e-5,  0.001
-0.0004849887781371275, 0.005
-0.005981948778216918,  0.01
-0.000865008660853929,  0.001
0.0018935997258122078, 0.005
-0.005578742920790936,  0.01
-8.810459645837544e-5,  0.001
0.002504649807550499, 0.005
-0.002016618026580065,  0.01
0.0002758312749815826,  0.001
-0.0004633180959485376, 0.005
-0.0010058632718204553,  0.01
-0.00047420992171325293,  0.001
-0.0024048894993150957, 0.005
-0.003435141567562665,  0.01
0.00041953950071746475,  0.001
0.002504541896562124, 0.005
-0.00600792460851595,  0.01
0.00018635335428420895,  0.001
0.0028784197214460874, 0.005
-0.0011848430341702939,  0.01
-0.0005977639656224833,  0.001
0.003676845676110095, 0.005
0.0037405859116269335,  0.01
-6.28621469151891e-5,  0.001
0.001369648926111727, 0.005
-0.00295635565228905,  0.01
0.0002786190309704122,  0.001
0.001592398561820319, 0.005
0.0028202829164572967,  0.01
0.00047875278504414556,  0.001
-0.0024214492858290063, 0.005
0.002134276090594696,  0.01
0.00033981242493070054,  0.001
0.0010665553747594, 0.005
-0.009587236595711127,  0.01
0.0004536564363323258,  0.001
-0.000973603106360127, 0.005
0.00012393966751494772,  0.01
-0.0003063759353034699,  0.001
0.0016322635668815644, 0.005
0.010370085622132224,  0.01
-0.0007016383353577551,  0.001
-0.00433083545902056, 0.005
-0.004256270816366898,  0.01
0.00044999003293954675,  0.001
-0.0005510884242934836, 0.005
-0.002148515207251834,  0.01
0.0004147382454929509,  0.001
0.001870952354142616, 0.005
0.011894019225860567,  0.01
-0.0001683886761123346,  0.001
-9.56866743932148e-5, 0.005
0.018975715947254126,  0.01
-0.00028008031135597945,  0.001
0.0017828404670285182, 0.005
-0.005009346082176779,  0.01
0.0005519201416529505,  0.001
0.00020165802900631833, 0.005
-0.00461082384274858,  0.01
0.0003019027317710714,  0.001
0.004716213765424015, 0.005
0.00489569931217099,  0.01
0.00048719538478481106,  0.001
-4.252473734123921e-5, 0.005
0.00376715348457578,  0.01
0.00037194703081685164,  0.001
-0.00024956166190930604, 0.005
0.002517185822677588,  0.01
0.00028503725968037397,  0.001
0.000923909275511059, 0.005
0.005775842063205403,  0.01
0.00036896648437038465,  0.001
-0.003003392084252347, 0.005
-6.497338299911852e-5,  0.01
-0.00016071203399954258,  0.001
0.0003682215370500435, 0.005
0.003196261686526963,  0.01
-0.00021598917722391649,  0.001
0.0018160743187511292, 0.005
0.0003338405534173073,  0.01
-0.00026172484024981923,  0.001
-0.0037517145897276354, 0.005
0.006443905576296926,  0.01
0.0001536588264534467,  0.001
0.0004265226194495338, 0.005
-0.0032710364898436675,  0.01
-0.0001632176375169109,  0.001
-0.0007362861703180696, 0.005
-0.0014062009384378724,  0.01
-0.00022264261626976105,  0.001
-0.001294319502976272, 0.005
-0.002953935939260464,  0.01
-9.64867965707682e-5,  0.001
-0.0023637431011250135, 0.005
-0.00022403769034437074,  0.01
-0.00010820088910697033,  0.001
0.0011063713312431745, 0.005
-0.002917368129757061,  0.01
-0.0003080644050189394,  0.001
0.0002538741097079629, 0.005
0.005424957500784867,  0.01
0.0003534533562557998,  0.001
0.0027944994167822938, 0.005
0.000585189051138263,  0.01
0.0001746044929125006,  0.001
-0.0018777645158440709, 0.005
-0.00036029061077648747,  0.01
0.0001896199618810481,  0.001
0.0014451053541723726, 0.005
-0.0002901164790525408,  0.01
-0.00016514812396277093,  0.001
-0.0005386762054444084, 0.005
0.001155824609957297,  0.01
-1.4006131539290995e-5,  0.001
-0.004066514259914029, 0.005
-0.00549823446806446,  0.01
-0.00012841638360578254,  0.001
-0.0021097857056068814, 0.005
0.0003430257098345537,  0.01
0.001071495493786224,  0.001
-5.764429518429742e-5, 0.005
-0.004000871892376805,  0.01
-0.0003057154326497513,  0.001
-0.0003329710677468737, 0.005
-0.0028938876365197648,  0.01
0.00022158724798269284,  0.001
-0.002620324639953816, 0.005
0.00033698010332036796,  0.01
-0.00019785424291501253,  0.001
-0.0012001373629266596, 0.005
6.838100782632965e-6,  0.01
0.0008288742403542742,  0.001
0.0005177477143146778, 0.005
-0.0019053834723880066,  0.01
0.00020164018099923567,  0.001
-0.0013735510463821305, 0.005
0.008642329199413554,  0.01
-2.1145442387199883e-5,  0.001
0.0009664966023628365, 0.005
0.010247232271895973,  0.01
-0.0009685505767751686,  0.001
0.0028872524201679086, 0.005
-0.0017667662015298244,  0.01
-0.0010562984435297836,  0.001
-0.002484594833948681, 0.005
0.0073901166013967705,  0.01
-0.0005296180067780722,  0.001
-0.0017556043629686118, 0.005
-0.0038023336709552932,  0.01
0.0004186173221181471,  0.001
-0.002991602008305629, 0.005
-0.0018107680812515109,  0.01
1.412275848849657e-5,  0.001
-0.003224613481215111, 0.005
-0.005030512241616632,  0.01
-5.379460438162241e-5,  0.001
-3.4130293309376766e-5, 0.005
-0.007808897062491616,  0.01
-0.0004946404038747892,  0.001
0.001553871727712062, 0.005
0.0021772686618331057,  0.01
0.0002937410747755941,  0.001
0.0018875583172135002, 0.005
-0.0025730581885505454,  0.01
0.0002975938261038348,  0.001
-0.0007374146596675949, 0.005
-0.0018658012384293893,  0.01
-0.000281596529557642,  0.001
-0.0032168584823007345, 0.005
0.0013014839910048901,  0.01
-0.00038592903708274575,  0.001
-0.0008832305350453472, 0.005
0.0017257266212145177,  0.01
-0.0006197194116304018,  0.001
0.0007240839347946344, 0.005
0.00021175518841185192,  0.01
-0.0007435847308721854,  0.001
0.0012679864728599095, 0.005
0.0013877227236875798,  0.01
-5.0456641361512245e-5,  0.001
0.0007768885260240606, 0.005
0.005098247017739995,  0.01
0.0005152603786989588,  0.001
0.0011079952522911494, 0.005
0.0013546988940735109,  0.01
-0.00041254937450959576,  0.001
-0.0006346236210243586, 0.005
0.0006721808337159876,  0.01
7.222288991865357e-5,  0.001
-0.0026906914468033914, 0.005
-0.0019456625283371064,  0.01
0.00033066017747858124,  0.001
0.0011607382251703996, 0.005
0.003105229531176671,  0.01
-0.0009644108673635849,  0.001
-0.0016538419158437683, 0.005
-0.005945728522122146,  0.01
-0.0003177915063365978,  0.001
-1.7533277728186724e-5, 0.005
0.003192287645349253,  0.01
-0.0003814523086523499,  0.001
0.0013360102988294494, 0.005
0.0024115315545777624,  0.01
0.0005179658837923696,  0.001
0.0011422904729403282, 0.005
0.0022825760139318077,  0.01
-0.00010907749003438991,  0.001
-0.0031920083667788574, 0.005
0.005755629712397547,  0.01
-2.146684832109631e-5,  0.001
-0.0016483705899097722, 0.005
-0.005330971026373518,  0.01
0.00022049387461411935,  0.001
-0.0007056518075355124, 0.005
-0.0036955574073857223,  0.01
0.0006656276558366968,  0.001
-0.00039224524654164435, 0.005
0.004145766089432956,  0.01
-0.00017827854280075153,  0.001
0.002335983185865669, 0.005
0.0031579294472488867,  0.01
0.00021006830641726924,  0.001
0.003560639771554115, 0.005
0.0009892424932860253,  0.01
-0.0002201841604988734,  0.001
0.0009582789050758142, 0.005
0.0026157984086007356,  0.01
-0.0003886780140052778,  0.001
0.005095616527037246, 0.005
-0.00782290978242049,  0.01
4.176635556667856e-5,  0.001
0.001429970196434241, 0.005
-0.0035072869212210587,  0.01
0.0005841503696960736,  0.001
-0.00046756597262837213, 0.005
0.0038410005381271117,  0.01
-0.0006077726984560684,  0.001
0.0008406061274931975, 0.005
-0.0018007465001911368,  0.01
-0.0003349302191951715,  0.001
-0.0012791065712687026, 0.005
0.002328615101314029,  0.01
-1.1499375101900718e-5,  0.001
0.0028430305129794973, 0.005
0.0006484859902696374,  0.01
3.54091802878793e-5,  0.001
-0.0018115860996523313, 0.005
-0.0022521887601765255,  0.01
0.00011836413649463276,  0.001
-0.0016798337022583209, 0.005
-0.00536112476018264,  0.01
-0.00013281048384324934,  0.001
0.002654271040848658, 0.005
0.002637147213085334,  0.01
0.0005799227734308829,  0.001
-0.003782917071075967, 0.005
-0.003680300938374774,  0.01
-0.00023646392034681226,  0.001
0.002622044698158261, 0.005
-0.0015670065639649645,  0.01
0.0011878128266991116,  0.001
0.0013896903777498907, 0.005
0.0036143645027172633,  0.01
-0.00021960738086609157,  0.001
0.0012818444170208637, 0.005
-0.0008700117000674578,  0.01
0.0003163518560548007,  0.001
0.0018602193069919568, 0.005
-0.0014131271921638267,  0.01
0.00034772883642093257,  0.001
0.0008885316158512996, 0.005
0.0013860597829083124,  0.01
-0.0004058865102859545,  0.001
-0.0005504340755503035, 0.005
-0.0009604795563932461,  0.01
0.0002420643587218197,  0.001
0.0015550455269030263, 0.005
-0.004595458239319352,  0.01
-1.7348695307099817e-5,  0.001
0.0008463086442912505, 0.005
-0.004553423726164627,  0.01
0.00031229193942564087,  0.001
0.00017373543652326827, 0.005
-0.001949134638757942,  0.01
-4.9094815075867403e-5,  0.001
-0.0021420405891519104, 0.005
0.002336947198820736,  0.01
-3.34025952003477e-5,  0.001
0.0003843583791351206, 0.005
0.01095523629993971,  0.01
-0.00016010459352411405,  0.001
0.0033272138560473475, 0.005
-0.0022839980956036146,  0.01
2.6438605560708803e-5,  0.001
0.0021882670950133616, 0.005
0.0041102877032692525,  0.01
5.712018567992977e-5,  0.001
-0.0034532383683954183, 0.005
0.004060522779754613,  0.01
-0.00010849828960524372,  0.001
0.0006715844449880475, 0.005
0.006929679626865881,  0.01
0.00018088958661581365,  0.001
0.0001586408655670942, 0.005
0.00046922597760758357,  0.01
-0.0003983755479966699,  0.001
0.0002958201152765112, 0.005
-0.0025130441268700417,  0.01
-0.0005866051647827379,  0.001
-0.0025052610518738775, 0.005
-0.0018462931355910921,  0.01
-0.0005762008807887865,  0.001
0.000859417654674947, 0.005
-0.00045735168386717626,  0.01
-0.0004624828148217402,  0.001
0.0013855363915647276, 0.005
0.0005375663398443337,  0.01
-0.0002727710275848474,  0.001
0.000360979739848936, 0.005
0.0071254001390574475,  0.01
0.00033542322359911774,  0.001
-0.0011150874640493058, 0.005
0.016832980123252066,  0.01
2.5547343738288783e-5,  0.001
-0.00018787753284415208, 0.005
-0.0008319658953246399,  0.01
0.00012006223646294452,  0.001
-0.0008498746852166323, 0.005
0.0023460431410376667,  0.01
0.0003390879344685547,  0.001
-0.0018614972698034584, 0.005
-0.0017946006114459726,  0.01
3.9306809446058635e-5,  0.001
-0.0017736595354432324, 0.005
-0.001081380627267451,  0.01
-0.00010812060348790505,  0.001
0.0006256362501516396, 0.005
-0.0006163920855679369,  0.01
-0.000599714679325792,  0.001
-0.0003748713656220896, 0.005
0.006479717533515623,  0.01
-0.0003663660461666219,  0.001
0.00026756784537585446, 0.005
-0.00024489750481471157,  0.01
6.388333025548555e-5,  0.001
0.0021299743771864194, 0.005
0.005150419912744368,  0.01
-0.0002848915743802011,  0.001
0.00037788999247575605, 0.005
0.004447546351990258,  0.01
-0.0004350342183531567,  0.001
0.0005725636959943329, 0.005
0.006120037643497713,  0.01
-0.00030255082443273406,  0.001
0.002624296678481466, 0.005
-0.009495800996712784,  0.01
-0.00037701410398980327,  0.001
-0.00035224729156339775, 0.005
-0.00022598693740388326,  0.01
0.0004816840059019168,  0.001
-0.0006000169940777079, 0.005
-0.0022762780499690667,  0.01
-6.797300912161714e-5,  0.001
-0.001462363527298568, 0.005
0.0043977370175025555,  0.01
-4.698057801947087e-5,  0.001
-0.0004588288251218729, 0.005
-0.0013597903755541581,  0.01
-0.00022824317532304535,  0.001
0.0002407246520689313, 0.005
0.0018273027939748863,  0.01
