JSD,Norm,σ
0.07513076304639833, 0.007451209346081817, 0.01
0.07227527620424673, 0.006903260596243784, 0.005
0.04940876281709415, 0.004325841389189578, 0.001
0.07641893504302413, 0.007888396079545857, 0.01
0.06719636661479934, 0.007243321805252525, 0.005
0.05019593518475858, 0.004673237047893023, 0.001
0.07690393851473817, 0.008376033054883568, 0.01
0.06779470974572846, 0.007385717892264077, 0.005
0.04992215104242332, 0.004498942272276289, 0.001
0.07520358909853515, 0.0075040391083467, 0.01
0.07522560990845685, 0.00698021973266978, 0.005
0.04888029295807446, 0.004160188630249323, 0.001
0.08018811100500588, 0.008079407075293426, 0.01
0.07098229958522644, 0.007177949867475948, 0.005
0.04671346570084611, 0.004294588418078908, 0.001
0.07478639622543391, 0.008193344008392566, 0.01
0.06828771323724271, 0.007305031208626014, 0.005
0.052678111058479374, 0.004456897228462204, 0.001
0.07870634217756657, 0.008384433743309879, 0.01
0.0687349074850402, 0.007374962088396979, 0.005
0.05275577306041804, 0.0043924304478863314, 0.001
0.07658542035368959, 0.007537447489927979, 0.01
0.07190604770907297, 0.007236267342011553, 0.005
0.04573937870126512, 0.0044166625611405325, 0.001
0.07687785882617443, 0.008079344021736386, 0.01
0.06864503110412475, 0.007098476742835041, 0.005
0.04938576456504625, 0.0044422091651253656, 0.001
0.07765168833800787, 0.008134117548042621, 0.01
0.07394982552095668, 0.007598285278309605, 0.005
0.05051574028496845, 0.004393371683839662, 0.001
0.07347819649372117, 0.00755118976841477, 0.01
0.06752795443382478, 0.007328060821744166, 0.005
0.051636129590795325, 0.0041757842649362085, 0.001
0.07224506637316086, 0.0077780531190387294, 0.01
0.06724613011671668, 0.007303712656918615, 0.005
0.04904352561175953, 0.004472191578583524, 0.001
0.0723746074841221, 0.007625207661445976, 0.01
0.06996891386476398, 0.00770794362599173, 0.005
0.04876570497136871, 0.00452474236903197, 0.001
0.07267787385818743, 0.008221625036696927, 0.01
0.06849807758744386, 0.007263442839350674, 0.005
0.05253141146441562, 0.00463230169388239, 0.001
0.07674493594853522, 0.008479615752964527, 0.01
0.07046085547712932, 0.007050593028536074, 0.005
0.0494197675694733, 0.004292339582036878, 0.001
0.07493178983454102, 0.007874871353314702, 0.01
0.07118160582170419, 0.00739521728612263, 0.005
0.04735603062546829, 0.0042306727822366, 0.001
0.07891706484011392, 0.007917698430489051, 0.01
0.06685358513387285, 0.006939625433354732, 0.005
0.04947051648720827, 0.00434061439410589, 0.001
0.07736193144236293, 0.008174295169944949, 0.01
0.06863358285817299, 0.007091846028384949, 0.005
0.051555180920483425, 0.004212840726932779, 0.001
0.07417985219146751, 0.007762430717851325, 0.01
0.07350951827146489, 0.007239216685041945, 0.005
0.04700219212713449, 0.004329340911179268, 0.001
0.07762370530847046, 0.008083361697097538, 0.01
0.06740710066045588, 0.00733923838669202, 0.005
0.05155181605860324, 0.004288146938295927, 0.001
0.07750901012724774, 0.007971835542027876, 0.01
0.06562187168284218, 0.007064884468809556, 0.005
0.04920868951920626, 0.004296802873696398, 0.001
0.07581717395106093, 0.009052578531834225, 0.01
0.06843568426130568, 0.007371813200526354, 0.005
0.053527157563790784, 0.004457186958329442, 0.001
0.0770940447783381, 0.008226380702352706, 0.01
0.06741564054523806, 0.007600098224122809, 0.005
0.05196732384033556, 0.004211285399369454, 0.001
0.07841010303692665, 0.008460520202838547, 0.01
0.07091277140926236, 0.0073039655127580365, 0.005
0.051476292940235424, 0.004243481303321925, 0.001
0.07317535302545122, 0.007914052084203814, 0.01
0.06812844532586225, 0.007234430161288265, 0.005
0.0497217019210988, 0.004259887683479056, 0.001
0.0775377723997806, 0.007866657425347732, 0.01
0.06739001963378147, 0.007219450101390225, 0.005
0.0520896885875456, 0.0041319240949325, 0.001
0.07629497396659529, 0.008085198903529314, 0.01
0.06917075642989674, 0.007078447487853133, 0.005
0.05037956748401865, 0.004857662372949125, 0.001
0.08127125062315442, 0.007997062204172897, 0.01
0.06784360059916991, 0.0073816027971024, 0.005
0.05196657099579323, 0.004267297235082879, 0.001
0.07314407385051636, 0.00812731534347086, 0.01
0.0664319054568694, 0.007415717635757801, 0.005
0.045732333832295705, 0.004566677496991945, 0.001
0.07728078528784, 0.008043961916039948, 0.01
0.06844708328901324, 0.007549188388282394, 0.005
0.04787332533615639, 0.004317591071724268, 0.001
0.0780072734053781, 0.007720911832800703, 0.01
0.06929935343988339, 0.007337067350685714, 0.005
0.04846868280955741, 0.004297371976125822, 0.001
0.07489480638281165, 0.008658536619622284, 0.01
0.06612060122306415, 0.007005145680692544, 0.005
0.05119309754750843, 0.004298035051842227, 0.001
0.07571217398483687, 0.008567868132758793, 0.01
0.0666042302187732, 0.007635777389420456, 0.005
0.05125856541135815, 0.00426730074813191, 0.001
0.07531823674322412, 0.008140001885750137, 0.01
0.06976947676336002, 0.006768377581706083, 0.005
0.04844206920328891, 0.004373858799907306, 0.001
0.07789358333443093, 0.00817880308403438, 0.01
0.066673503875202, 0.00710609684232521, 0.005
0.0479909391260033, 0.004262174880042648, 0.001
0.07624815148762062, 0.0077222355274382485, 0.01
0.06889639203473671, 0.007210992513097484, 0.005
0.052292991693005, 0.004732728807869495, 0.001
0.0753291185040732, 0.007818744974572052, 0.01
0.06744110630832839, 0.007309914985543843, 0.005
0.04750069947379821, 0.004325215292102038, 0.001
0.07736835300818178, 0.00807921925195911, 0.01
0.0667620551760501, 0.007169964930339568, 0.005
0.04936374286760691, 0.004236261561091554, 0.001
0.07586353251943075, 0.007907364418976817, 0.01
0.07518441215542812, 0.007105223003492224, 0.005
0.049833326034299893, 0.004223507675109654, 0.001
0.07651134296747265, 0.007618250695770165, 0.01
0.0658996265107353, 0.007187693781522112, 0.005
0.04949524165434332, 0.004638880114903698, 0.001
0.07691526675524765, 0.008094021766229708, 0.01
0.06483096349830011, 0.006997495832468264, 0.005
0.05050308217165394, 0.004485320635343532, 0.001
0.07635832016216801, 0.007786312355443693, 0.01
0.06715981421074471, 0.007556926754877586, 0.005
0.0504282108332659, 0.0044030525047489, 0.001
0.07511416759965421, 0.007908695432610975, 0.01
0.06677647879331972, 0.007175308183242118, 0.005
0.05305570546972917, 0.004324146845568635, 0.001
